ID,duration,wav,wav_format,wav_opts
noise-free-sound-0568_386,113.6384375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0568.wav,wav,
noise-free-sound-0556_387,19.9053125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0556.wav,wav,
noise-free-sound-0504_388,58.0034375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0504.wav,wav,
noise-free-sound-0262_389,35.0301875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0262.wav,wav,
noise-free-sound-0385_390,8.408375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0385.wav,wav,
noise-free-sound-0727_391,29.022,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0727.wav,wav,
noise-free-sound-0460_392,13.104,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0460.wav,wav,
noise-free-sound-0782_393,9.8986875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0782.wav,wav,
noise-free-sound-0575_394,6.635125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0575.wav,wav,
noise-free-sound-0421_395,3.3698125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0421.wav,wav,
noise-free-sound-0704_396,20.16,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0704.wav,wav,
noise-free-sound-0255_397,5.5375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0255.wav,wav,
noise-free-sound-0694_398,19.8465,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0694.wav,wav,
noise-free-sound-0191_399,3.9623125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0191.wav,wav,
noise-free-sound-0239_400,37.50525,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0239.wav,wav,
noise-free-sound-0261_401,88.0,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0261.wav,wav,
noise-free-sound-0312_402,1.513,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0312.wav,wav,
noise-free-sound-0092_403,15.079625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0092.wav,wav,
noise-free-sound-0759_404,2.731375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0759.wav,wav,
noise-free-sound-0046_405,4.62075,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0046.wav,wav,
noise-free-sound-0074_406,17.24,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0074.wav,wav,
noise-free-sound-0060_407,1.044875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0060.wav,wav,
noise-free-sound-0146_408,2.0775,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0146.wav,wav,
noise-free-sound-0669_409,4.022875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0669.wav,wav,
noise-free-sound-0625_410,20.8195625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0625.wav,wav,
noise-free-sound-0400_411,14.86075,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0400.wav,wav,
noise-free-sound-0018_412,14.5763125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0018.wav,wav,
noise-free-sound-0407_413,2.9594375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0407.wav,wav,
noise-free-sound-0211_414,6.2145625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0211.wav,wav,
noise-free-sound-0004_415,2.9865,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0004.wav,wav,
noise-free-sound-0025_416,2.3466875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0025.wav,wav,
noise-free-sound-0760_417,0.6233125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0760.wav,wav,
noise-free-sound-0294_418,6.5875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0294.wav,wav,
noise-free-sound-0800_419,9.6,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0800.wav,wav,
noise-free-sound-0737_420,4.8469375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0737.wav,wav,
noise-free-sound-0466_421,13.9530625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0466.wav,wav,
noise-free-sound-0154_422,62.464,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0154.wav,wav,
noise-free-sound-0701_423,6.057625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0701.wav,wav,
noise-free-sound-0810_424,4.008375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0810.wav,wav,
noise-free-sound-0550_425,6.373875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0550.wav,wav,
noise-free-sound-0444_426,20.2478125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0444.wav,wav,
noise-free-sound-0578_427,19.35675,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0578.wav,wav,
noise-free-sound-0193_428,4.004,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0193.wav,wav,
noise-free-sound-0130_429,38.8701875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0130.wav,wav,
noise-free-sound-0676_430,2.1630625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0676.wav,wav,
noise-free-sound-0163_431,0.3626875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0163.wav,wav,
noise-free-sound-0172_432,49.5543125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0172.wav,wav,
noise-free-sound-0276_433,2.8715,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0276.wav,wav,
noise-free-sound-0675_434,8.7690625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0675.wav,wav,
noise-free-sound-0624_435,0.104,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0624.wav,wav,
noise-free-sound-0606_436,88.84,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0606.wav,wav,
noise-free-sound-0689_437,1.05,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0689.wav,wav,
noise-free-sound-0696_438,29.570625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0696.wav,wav,
noise-free-sound-0829_439,6.7504375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0829.wav,wav,
noise-free-sound-0551_440,33.18525,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0551.wav,wav,
noise-free-sound-0442_441,76.0721875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0442.wav,wav,
noise-free-sound-0394_442,23.72,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0394.wav,wav,
noise-free-sound-0306_443,24.5,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0306.wav,wav,
noise-free-sound-0140_444,24.77475,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0140.wav,wav,
noise-free-sound-0022_445,24.832,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0022.wav,wav,
noise-free-sound-0664_446,15.647375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0664.wav,wav,
noise-free-sound-0190_447,6.131125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0190.wav,wav,
noise-free-sound-0813_448,78.8018125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0813.wav,wav,
noise-free-sound-0424_449,16.666125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0424.wav,wav,
noise-free-sound-0427_450,21.995125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0427.wav,wav,
noise-free-sound-0115_451,2.577125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0115.wav,wav,
noise-free-sound-0776_452,15.661875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0776.wav,wav,
noise-free-sound-0709_453,31.85775,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0709.wav,wav,
noise-free-sound-0593_454,61.649,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0593.wav,wav,
noise-free-sound-0832_455,14.9420625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0832.wav,wav,
noise-free-sound-0716_456,0.624,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0716.wav,wav,
noise-free-sound-0569_457,3.84,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0569.wav,wav,
noise-free-sound-0723_458,89.721875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0723.wav,wav,
noise-free-sound-0282_459,37.72675,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0282.wav,wav,
noise-free-sound-0529_460,1.8594375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0529.wav,wav,
noise-free-sound-0184_461,32.407375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0184.wav,wav,
noise-free-sound-0403_462,13.009,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0403.wav,wav,
noise-free-sound-0274_463,3.96775,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0274.wav,wav,
noise-free-sound-0012_464,32.15625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0012.wav,wav,
noise-free-sound-0601_465,4.239875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0601.wav,wav,
noise-free-sound-0288_466,59.688,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0288.wav,wav,
noise-free-sound-0715_467,60.0555,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0715.wav,wav,
noise-free-sound-0561_468,1.1755,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0561.wav,wav,
noise-free-sound-0030_469,73.01225,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0030.wav,wav,
noise-free-sound-0500_470,34.374875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0500.wav,wav,
noise-free-sound-0559_471,14.204625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0559.wav,wav,
noise-free-sound-0099_472,7.4946875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0099.wav,wav,
noise-free-sound-0019_473,11.55775,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0019.wav,wav,
noise-free-sound-0598_474,57.920125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0598.wav,wav,
noise-free-sound-0110_475,40.8931875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0110.wav,wav,
noise-free-sound-0231_476,22.33075,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0231.wav,wav,
noise-free-sound-0396_477,9.7959375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0396.wav,wav,
noise-free-sound-0534_478,17.477625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0534.wav,wav,
noise-free-sound-0251_479,31.973875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0251.wav,wav,
noise-free-sound-0355_480,14.664,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0355.wav,wav,
noise-free-sound-0371_481,21.28,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0371.wav,wav,
noise-free-sound-0708_482,63.0595625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0708.wav,wav,
noise-free-sound-0439_483,30.7875625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0439.wav,wav,
noise-free-sound-0783_484,8.614625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0783.wav,wav,
noise-free-sound-0317_485,7.256875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0317.wav,wav,
noise-free-sound-0224_486,12.8044375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0224.wav,wav,
noise-free-sound-0408_487,15.0,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0408.wav,wav,
noise-free-sound-0055_488,40.09775,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0055.wav,wav,
noise-free-sound-0066_489,60.9436875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0066.wav,wav,
noise-free-sound-0354_490,0.9999375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0354.wav,wav,
noise-free-sound-0798_491,12.9706875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0798.wav,wav,
noise-free-sound-0119_492,70.728,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0119.wav,wav,
noise-free-sound-0077_493,11.7233125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0077.wav,wav,
noise-free-sound-0635_494,16.876,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0635.wav,wav,
noise-free-sound-0080_495,30.374625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0080.wav,wav,
noise-free-sound-0458_496,20.7055625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0458.wav,wav,
noise-free-sound-0058_497,2.0,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0058.wav,wav,
noise-free-sound-0142_498,38.99975,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0142.wav,wav,
noise-free-sound-0830_499,0.9581875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0830.wav,wav,
noise-free-sound-0139_500,15.5146875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0139.wav,wav,
noise-free-sound-0395_501,7.73225,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0395.wav,wav,
noise-free-sound-0128_502,4.056,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0128.wav,wav,
noise-free-sound-0628_503,29.0220625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0628.wav,wav,
noise-free-sound-0248_504,60.30275,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0248.wav,wav,
noise-free-sound-0253_505,0.9750625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0253.wav,wav,
noise-free-sound-0831_506,11.441625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0831.wav,wav,
noise-free-sound-0642_507,4.4930625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0642.wav,wav,
noise-free-sound-0217_508,4.8381875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0217.wav,wav,
noise-free-sound-0126_509,19.7823125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0126.wav,wav,
noise-free-sound-0047_510,5.2966875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0047.wav,wav,
noise-free-sound-0533_511,37.91875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0533.wav,wav,
noise-free-sound-0596_512,13.33925,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0596.wav,wav,
noise-free-sound-0808_513,1.6979375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0808.wav,wav,
noise-free-sound-0489_514,62.8613125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0489.wav,wav,
noise-free-sound-0202_515,10.5521875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0202.wav,wav,
noise-free-sound-0009_516,8.3866875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0009.wav,wav,
noise-free-sound-0835_517,5.0515625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0835.wav,wav,
noise-free-sound-0804_518,59.6985,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0804.wav,wav,
noise-free-sound-0563_519,24.331875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0563.wav,wav,
noise-free-sound-0267_520,36.1389375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0267.wav,wav,
noise-free-sound-0227_521,31.1654375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0227.wav,wav,
noise-free-sound-0069_522,2.5714375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0069.wav,wav,
noise-free-sound-0402_523,29.6705625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0402.wav,wav,
noise-free-sound-0413_524,21.995125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0413.wav,wav,
noise-free-sound-0822_525,4.989375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0822.wav,wav,
noise-free-sound-0473_526,9.11675,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0473.wav,wav,
noise-free-sound-0661_527,35.5150625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0661.wav,wav,
noise-free-sound-0838_528,1.0029375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0838.wav,wav,
noise-free-sound-0461_529,53.3406875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0461.wav,wav,
noise-free-sound-0095_530,4.068375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0095.wav,wav,
noise-free-sound-0484_531,10.6318125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0484.wav,wav,
noise-free-sound-0807_532,4.10125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0807.wav,wav,
noise-free-sound-0198_533,9.134125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0198.wav,wav,
noise-free-sound-0839_534,2.1420625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0839.wav,wav,
noise-free-sound-0806_535,11.78125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0806.wav,wav,
noise-free-sound-0028_536,19.6179375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0028.wav,wav,
noise-free-sound-0370_537,72.2546875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0370.wav,wav,
noise-free-sound-0792_538,41.5869375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0792.wav,wav,
noise-free-sound-0729_539,187.14125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0729.wav,wav,
noise-free-sound-0308_540,58.28175,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0308.wav,wav,
noise-free-sound-0390_541,15.7635,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0390.wav,wav,
noise-free-sound-0712_542,2.847375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0712.wav,wav,
noise-free-sound-0298_543,32.0,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0298.wav,wav,
noise-free-sound-0768_544,0.4229375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0768.wav,wav,
noise-free-sound-0637_545,14.6841875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0637.wav,wav,
noise-free-sound-0157_546,3.0933125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0157.wav,wav,
noise-free-sound-0291_547,9.090625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0291.wav,wav,
noise-free-sound-0230_548,41.592,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0230.wav,wav,
noise-free-sound-0404_549,19.040375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0404.wav,wav,
noise-free-sound-0718_550,13.035125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0718.wav,wav,
noise-free-sound-0548_551,8.2024375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0548.wav,wav,
noise-free-sound-0632_552,2.568,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0632.wav,wav,
noise-free-sound-0364_553,11.8400625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0364.wav,wav,
noise-free-sound-0638_554,5.5926875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0638.wav,wav,
noise-free-sound-0113_555,5.8461875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0113.wav,wav,
noise-free-sound-0031_556,35.4743125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0031.wav,wav,
noise-free-sound-0070_557,17.98025,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0070.wav,wav,
noise-free-sound-0085_558,4.671375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0085.wav,wav,
noise-free-sound-0700_559,41.04,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0700.wav,wav,
noise-free-sound-0558_560,8.38575,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0558.wav,wav,
noise-free-sound-0183_561,8.0914375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0183.wav,wav,
noise-free-sound-0401_562,10.3515625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0401.wav,wav,
noise-free-sound-0656_563,4.884875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0656.wav,wav,
noise-free-sound-0005_564,21.1853125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0005.wav,wav,
noise-free-sound-0319_565,1.515125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0319.wav,wav,
noise-free-sound-0214_566,8.25825,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0214.wav,wav,
noise-free-sound-0105_567,306.4163125,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0105.wav,wav,
noise-free-sound-0281_568,0.1,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0281.wav,wav,
noise-free-sound-0774_569,3.1471875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0774.wav,wav,
noise-free-sound-0457_570,44.3666875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0457.wav,wav,
noise-free-sound-0754_571,80.72325,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0754.wav,wav,
noise-free-sound-0333_572,15.6735,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0333.wav,wav,
noise-free-sound-0481_573,7.907875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0481.wav,wav,
noise-free-sound-0684_574,139.00625,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0684.wav,wav,
noise-free-sound-0323_575,10.73175,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0323.wav,wav,
noise-free-sound-0620_576,11.5664375,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0620.wav,wav,
noise-free-sound-0414_577,28.3785,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0414.wav,wav,
noise-free-sound-0616_578,22.6481875,/home/pdnguyen/Identification_ASR_practice/Noise/noise/pointsource_noises/noise-free-sound-0616.wav,wav,
